"date","original_series","trend","cycle","cycle_conf_int_lower_bound","cycle_conf_int_upper_bound","trend_conf_int_lower_bound","trend_conf_int_upper_bound","cycle_adjusted_conf_int_lower_bound","cycle_adjusted_conf_int_upper_bound","trend_adjusted_conf_int_lower_bound","trend_adjusted_conf_int_upper_bound"
"1993-04-01","15.4995036568226","15.50263167676911","-0.0031275874136399502","-0.006356457636194465","0.00010128280891456495","15.499402806546554","15.505860546991665","-0.006356457636194465","0.00010128280891456495","15.499402806546554","15.505860546991665"
"1993-07-01","15.503394334564900","15.506177120291957","-0.0027829933998666074","-0.0060118636224211226","0.0004458768226879078","15.502948250069402","15.509405990514512","-0.0060118636224211226","0.0004458768226879078","15.502948250069402","15.509405990514512"
"1993-10-01","15.511314038898600","15.510764939698936","0.0005494523909083018","-0.0026794178316462136","0.0037783226134628168","15.50753606947638","15.513993809921491","-0.0026794178316462136","0.0037783226134628168","15.50753606947638","15.513993809921491"
"1994-01-01","15.516437540872300","15.515430626576327","0.0010069039412510569","-0.0022219662813034585","0.004235774163805572","15.512201756353772","15.518659496798882","-0.0022219662813034585","0.004235774163805572","15.512201756353772","15.518659496798882"
"1994-04-01","15.520263013829500","15.519798949260426","0.00046376894025720454","-0.002765101282297311","0.0036926391628117196","15.516570079037871","15.523027819482982","-0.002765101282297311","0.0036926391628117196","15.516570079037871","15.523027819482982"
"1994-07-01","15.526425776146500","15.524485493681503","0.0019398679517980285","-0.0012890022707564867","0.005168738174352544","15.521256623458948","15.527714363904058","-0.0012890022707564867","0.005168738174352544","15.521256623458948","15.527714363904058"
"1994-10-01","15.534524408664600","15.52992613496323","0.004597828964993642","0.001368958742439127","0.007826699187548157","15.526697264740674","15.533155005185785","0.001368958742439127","0.007826699187548157","15.526697264740674","15.533155005185785"
"1995-01-01","15.537745585875700","15.53484462514761","0.002900850621432981","-0.0003280196011215342","0.006129720843987496","15.531615754925054","15.538073495370165","-0.0003280196011215342","0.006129720843987496","15.531615754925054","15.538073495370165"
"1995-04-01","15.544156978474900","15.540223040568977","0.0039339876292660515","0.0007051174067115363","0.007162857851820567","15.536994170346421","15.543451910791532","0.0007051174067115363","0.007162857851820567","15.536994170346421","15.543451910791532"
"1995-07-01","15.548761997147700","15.545358549343629","0.003403772128539569","0.00017490190598505378","0.006632642351094084","15.542129679121073","15.548587419566184","0.00017490190598505378","0.006632642351094084","15.542129679121073","15.548587419566184"
"1995-10-01","15.55316999056880","15.550317906457169","0.0028522977054286735","-0.00037657251712584165","0.006081167927983189","15.547089036234613","15.553546776679724","-0.00037657251712584165","0.006081167927983189","15.547089036234613","15.553546776679724"
"1996-01-01","15.556857748105600","15.555052615892127","0.0018054468520140709","-0.0014234233705404443","0.005034317074568586","15.551823745669571","15.558281486114682","-0.0014234233705404443","0.005034317074568586","15.551823745669571","15.558281486114682"
"1996-04-01","15.562276845353300","15.560074207921925","0.0022026322880363074","-0.0010262379345182078","0.005431502510590823","15.55684533769937","15.56330307814448","-0.0010262379345182078","0.005431502510590823","15.55684533769937","15.56330307814448"
"1996-07-01","15.566972894907800","15.565020440603611","0.001952291940334465","-0.0012765782822200503","0.00518116216288898","15.561791570381056","15.568249310826166","-0.0012765782822200503","0.00518116216288898","15.561791570381056","15.568249310826166"
"1996-10-01","15.572337599518900","15.57007001122405","0.0022671393496808043","-0.0009617308728737109","0.0054960095722353195","15.566841141001495","15.573298881446606","-0.0009617308728737109","0.0054960095722353195","15.566841141001495","15.573298881446606"
"1997-01-01","15.579388936804900","15.575558590594037","0.00383002787520178","0.000601157652647265","0.007058898097756295","15.572329720371481","15.578787460816592","0.000601157652647265","0.007058898097756295","15.572329720371481","15.578787460816592"
"1997-04-01","15.584687619885200","15.580922203052227","0.0037650299189646293","0.0005361596964101141","0.0069939001415191444","15.577693332829671","15.584151073274782","0.0005361596964101141","0.0069939001415191444","15.577693332829671","15.584151073274782"
"1997-07-01","15.590636453138300","15.58638760242029","0.004248650936643651","0.001019780714089136","0.007477521159198166","15.583158732197735","15.589616472642845","0.001019780714089136","0.007477521159198166","15.583158732197735","15.589616472642845"
"1997-10-01","15.596381629825600","15.591915330943127","0.004465856495837805","0.0012369862732832895","0.00769472671839232","15.588686460720572","15.595144201165683","0.0012369862732832895","0.00769472671839232","15.588686460720572","15.595144201165683"
"1998-01-01","15.598233318859000","15.596541706546681","0.001691516414745511","-0.0015373538078090041","0.004920386637300026","15.593312836324126","15.599770576769236","-0.0015373538078090041","0.004920386637300026","15.593312836324126","15.599770576769236"
"1998-04-01","15.60426953020010","15.601615631815305","0.002654349568972469","-0.0005745206535820464","0.005883219791526984","15.59838676159275","15.60484450203786","-0.0005745206535820464","0.005883219791526984","15.59838676159275","15.60484450203786"
"1998-07-01","15.61309038930790","15.607604644251511","0.005485870885206916","0.0022570006626524007","0.008714741107761432","15.604375774028956","15.610833514474066","0.0022570006626524007","0.008714741107761432","15.604375774028956","15.610833514474066"
"1998-10-01","15.61705928896900","15.613104541450593","0.003955166191008856","0.0007262959684543407","0.007184036413563371","15.609875671228037","15.616333411673148","0.0007262959684543407","0.007184036413563371","15.609875671228037","15.616333411673148"
"1999-01-01","15.619531875847700","15.617813273690825","0.0017183577789026668","-0.0015105124436518484","0.004947228001457182","15.61458440346827","15.62104214391338","-0.0015105124436518484","0.004947228001457182","15.61458440346827","15.62104214391338"
"1999-04-01","15.622655068169200","15.622154721989682","0.0005001928662753697","-0.0027286773562791456","0.0037290630888298848","15.618925851767127","15.625383592212238","-0.0027286773562791456","0.0037290630888298848","15.618925851767127","15.625383592212238"
"1999-07-01","15.627076576049400","15.626599231344175","0.000476917642642141","-0.0027519525799123744","0.003705787865196656","15.62337036112162","15.62982810156673","-0.0027519525799123744","0.003705787865196656","15.62337036112162","15.62982810156673"
"1999-10-01","15.629524548099900","15.630693976750354","-0.0011697457933237594","-0.0043986160158782745","0.002059124429230756","15.627465106527799","15.63392284697291","-0.0043986160158782745","0.002059124429230756","15.627465106527799","15.63392284697291"
"2000-01-01","15.635213285663300","15.635312466087903","-0.00009956783350871565","-0.003328438056063231","0.0031293023890457995","15.632083595865348","15.638541336310459","-0.003328438056063231","0.0031293023890457995","15.632083595865348","15.638541336310459"
"2000-04-01","15.640224997668000","15.639866482057744","0.0003589284036814263","-0.002869941818873089","0.0035877986262359413","15.636637611835189","15.6430953522803","-0.002869941818873089","0.0035877986262359413","15.636637611835189","15.6430953522803"
"2000-07-01","15.644890743083700","15.644292756381885","0.0005980288354002587","-0.0026308413871542567","0.0038268990579547737","15.64106388615933","15.64752162660444","-0.0026308413871542567","0.0038268990579547737","15.64106388615933","15.64752162660444"
"2000-10-01","15.646975238342100","15.648124417191482","-0.0011488999185333192","-0.004377770141087835","0.002079970304021196","15.644895546968927","15.651353287414038","-0.004377770141087835","0.002079970304021196","15.644895546968927","15.651353287414038"
"2001-01-01","15.648735654536500","15.651524071970718","-0.0027880719096831158","-0.006016942132237631","0.0004407983128713994","15.648295201748162","15.654752942193273","-0.006016942132237631","0.0004407983128713994","15.648295201748162","15.654752942193273"
"2001-04-01","15.649694576934700","15.654434455483262","-0.0047400127342384175","-0.007968882956792933","-0.0015111425116839023","15.651205585260707","15.657663325705817","-0.007968882956792933","-0.0015111425116839023","15.651205585260707","15.657663325705817"
"2001-07-01","15.650492977111000","15.656973121423908","-0.006480453272053444","-0.00970932349460796","-0.0032515830494989286","15.653744251201353","15.660201991646463","-0.00970932349460796","-0.0032515830494989286","15.653744251201353","15.660201991646463"
"2001-10-01","15.65033334806310","15.658928238079948","-0.008594833538932325","-0.01182370376148684","-0.005365963316377811","15.655699367857393","15.662157108302504","-0.01182370376148684","-0.005365963316377811","15.655699367857393","15.662157108302504"
"2002-01-01","15.650492977111000","15.6604904513308","-0.00999778317894484","-0.013226653401499354","-0.006768912956390325","15.657261581108244","15.663719321553355","-0.013226653401499354","-0.006768912956390325","15.657261581108244","15.663719321553355"
"2002-04-01","15.653680218614900","15.662430612472615","-0.008750764755329717","-0.011979634977884231","-0.005521894532775202","15.65920174225006","15.66565948269517","-0.011979634977884231","-0.005521894532775202","15.65920174225006","15.66565948269517"
"2002-07-01","15.658758769145400","15.665080518439721","-0.006321401313255486","-0.009550271535810001","-0.0030925310907009705","15.661851648217166","15.668309388662276","-0.009550271535810001","-0.0030925310907009705","15.661851648217166","15.668309388662276"
"2002-10-01","15.662550827567000","15.6678684670186","-0.005317540810104183","-0.008546411032658699","-0.002088670587549668","15.664639596796045","15.671097337241156","-0.008546411032658699","-0.002088670587549668","15.664639596796045","15.671097337241156"
"2003-01-01","15.665070901277200","15.670461586452832","-0.00539105270039122","-0.008619922922945736","-0.002162182477836705","15.667232716230277","15.673690456675388","-0.008619922922945736","-0.002162182477836705","15.667232716230277","15.673690456675388"
"2003-04-01","15.66836888948020","15.673086310042105","-0.00471701682921425","-0.007945887051768765","-0.0014881466066597351","15.66985743981955","15.67631518026466","-0.007945887051768765","-0.0014881466066597351","15.66985743981955","15.67631518026466"
"2003-07-01","15.671187105274200","15.67572390786843","-0.0045365070505594025","-0.007797208124226843","-0.001275805976891962","15.672463206794763","15.678984608942098","-0.007797208124226843","-0.001275805976891962","15.672463206794763","15.678984608942098"
"2003-10-01","15.674153297256400","15.67847845186427","-0.004325123922376924","-0.007665425911538062","-0.0009848219332157866","15.67513814987511","15.681818753853431","-0.007665425911538062","-0.0009848219332157866","15.67513814987511","15.681818753853431"
"2004-01-01","15.678353334417400","15.681616662965483","-0.003263353334136482","-0.006541735174293187","0.000015028506020223816","15.678338281125328","15.68489504480564","-0.006541735174293187","0.000015028506020223816","15.678338281125328","15.68489504480564"
"2004-04-01","15.682844922887400","15.68501138519054","-0.0021662695289185294","-0.0054446890405808685","0.0011121499827438097","15.681732965678878","15.688289804702203","-0.0054446890405808685","0.0011121499827438097","15.681732965678878","15.688289804702203"
"2004-07-01","15.686238927772100","15.68830346240989","-0.0020642198561787407","-0.005241561654171048","0.0011131219418135667","15.685126120611898","15.691480804207881","-0.005241561654171048","0.0011131219418135667","15.685126120611898","15.691480804207881"
"2004-10-01","15.690541976785700","15.691793763772267","-0.0012515427029309442","-0.004460609454035896","0.001957524048174007","15.688584697021163","15.695002830523372","-0.004460609454035896","0.001957524048174007","15.688584697021163","15.695002830523372"
"2005-01-01","15.695894879607900","15.69573601148681","0.0001591835205145328","-0.0029269059638202376","0.003245273004849303","15.692649922002476","15.698822100971144","-0.0029269059638202376","0.003245273004849303","15.692649922002476","15.698822100971144"
"2005-04-01","15.7006122111565","15.699858183153598","0.000753885022671154","-0.0016270466768045196","0.003134816722146828","15.697477251454123","15.702239114853073","-0.0016270466768045196","0.003134816722146828","15.697477251454123","15.702239114853073"
"2005-07-01","15.706666392612000","15.704426400945849","0.002239591790967239","-0.00024972885878931164","0.00472891244072379","15.701937080296092","15.706915721595605","-0.00024972885878931164","0.00472891244072379","15.701937080296092","15.706915721595605"
"2005-10-01","15.712834122126500","15.70931106057672","0.003523297638612465","0.0014238101173215494","0.00562278515990338","15.70721157305543","15.71141054809801","0.0014238101173215494","0.00562278515990338","15.70721157305543","15.71141054809801"
"2006-01-01","15.718218501089900","15.714253570737123","0.003965232668638363","0.00192782895251291","0.006002636384763817","15.712216167020998","15.716290974453248","0.00192782895251291","0.006002636384763817","15.712216167020998","15.716290974453248"
"2006-04-01","15.724315605808900","15.719463953169042","0.00485169014150517","0.0027776538269491933","0.006925726456061147","15.717389916854486","15.721537989483597","0.0027776538269491933","0.006925726456061147","15.717389916854486","15.721537989483597"
"2006-07-01","15.728310566233600","15.724411104321625","0.003899480700346849","0.0017721412796324102","0.006026820121061288","15.72228376490091","15.72653844374234","0.0017721412796324102","0.006026820121061288","15.72228376490091","15.72653844374234"
"2006-10-01","15.730375761013300","15.728728352379745","0.0016469375372476975","-0.00043562955433385387","0.003729504628829249","15.726645785288163","15.730810919471327","-0.00043562955433385387","0.003729504628829249","15.726645785288163","15.730810919471327"
"2007-01-01","15.734640144750000","15.733116161674639","0.0015239597853227845","-0.00027854680918253604","0.003326466379828105","15.731313655080134","15.734918668269144","-0.00027854680918253604","0.003326466379828105","15.731313655080134","15.734918668269144"
"2007-04-01","15.738594152259800","15.73748463829743","0.0011094168783510854","-0.0006926515487767899","0.002911485305478961","15.735682569870301","15.739286706724558","-0.0006926515487767899","0.002911485305478961","15.735682569870301","15.739286706724558"
"2007-07-01","15.740054641047000","15.741179636082705","-0.001124551854190073","-0.002925857954574857","0.000676754246194711","15.739378329982321","15.74298094218309","-0.002925857954574857","0.000676754246194711","15.739378329982321","15.74298094218309"
"2007-10-01","15.742532587148300","15.744574616780904","-0.002041886678364755","-0.003716338745289218","-0.0003674346114402923","15.74290016471398","15.746249068847828","-0.003716338745289218","-0.0003674346114402923","15.74290016471398","15.746249068847828"
"2008-01-01","15.743987339381300","15.747483417353504","-0.0034963339184458492","-0.0051609070182628974","-0.0018317608186288015","15.745818844253687","15.74914799045332","-0.0051609070182628974","-0.0018317608186288015","15.745818844253687","15.74914799045332"
"2008-04-01","15.74427803604370","15.74973590087042","-0.005457946768857331","-0.006979894112206779","-0.003935999425507883","15.74821395352707","15.751257848213768","-0.006979894112206779","-0.003935999425507883","15.74821395352707","15.751257848213768"
"2008-07-01","15.74180441664730","15.75084876899071","-0.009044646065906454","-0.011277078268236318","-0.006812213863576589","15.74861633678838","15.75308120119304","-0.011277078268236318","-0.006812213863576589","15.74861633678838","15.75308120119304"
"2008-10-01","15.73932466328180","15.751128505385749","-0.011803935683601214","-0.014060318254989506","-0.009547553112212922","15.74887212281436","15.753384887957138","-0.014060318254989506","-0.009547553112212922","15.74887212281436","15.753384887957138"
"2009-01-01","15.73317172088","15.749794772754262","-0.016623309741566974","-0.019207193247196032","-0.014039426235937917","15.747210889248633","15.752378656259891","-0.019207193247196032","-0.014039426235937917","15.747210889248633","15.752378656259891"
"2009-04-01","15.725797082293900","15.747027399843592","-0.021230700319665865","-0.023554004262241045","-0.018907396377090685","15.744704095901017","15.749350703786167","-0.023554004262241045","-0.018907396377090685","15.744704095901017","15.749350703786167"
"2009-07-01","15.720304621639800","15.743597626027052","-0.02329313689130931","-0.025450213031818335","-0.021136060750800285","15.741440549886542","15.745754702167561","-0.025450213031818335","-0.021136060750800285","15.741440549886542","15.745754702167561"
"2009-10-01","15.715081137688300","15.739643056119144","-0.024561841214359597","-0.02682177317622003","-0.022301909252499166","15.737383124157283","15.741902988081005","-0.02682177317622003","-0.022301909252499166","15.737383124157283","15.741902988081005"
"2010-01-01","15.712684141413700","15.735874220883328","-0.023190543209988007","-0.025587137627809366","-0.020793948792166648","15.733477626465508","15.73827081530115","-0.025587137627809366","-0.020793948792166648","15.733477626465508","15.73827081530115"
"2010-04-01","15.709980634943400","15.7320164385701","-0.02203547390945443","-0.02444056487749757","-0.019630382941411288","15.729611347602056","15.734421529538142","-0.02444056487749757","-0.019630382941411288","15.729611347602056","15.734421529538142"
"2010-07-01","15.708626135903900","15.728365488233852","-0.019739694776820683","-0.02213680781603867","-0.017342581737602697","15.725968375194634","15.730762601273069","-0.02213680781603867","-0.017342581737602697","15.725968375194634","15.730762601273069"
"2010-10-01","15.709077839466400","15.72531734519456","-0.016239510111552388","-0.01871732393802693","-0.013761696285077844","15.722839531368084","15.727795159021035","-0.01871732393802693","-0.013761696285077844","15.722839531368084","15.727795159021035"
"2011-01-01","15.711333301796700","15.723262114139432","-0.011928839298123335","-0.014408584315827354","-0.009449094280419316","15.720782369121729","15.725741859157136","-0.014408584315827354","-0.009449094280419316","15.720782369121729","15.725741859157136"
"2011-04-01","15.711933900251000","15.721601656827877","-0.00966756716723323","-0.012284744551521277","-0.007050389782945181","15.71898447944359","15.724218834212165","-0.012284744551521277","-0.007050389782945181","15.71898447944359","15.724218834212165"
"2011-07-01","15.712684141413700","15.72030063819966","-0.0076169605263204845","-0.010161616278848623","-0.005072304773792347","15.717755982447132","15.722845293952188","-0.010161616278848623","-0.005072304773792347","15.717755982447132","15.722845293952188"
"2011-10-01","15.714182937262200","15.719551059928445","-0.005368206229714528","-0.007967978747554732","-0.002768433711874324","15.716951287410605","15.722150832446285","-0.007967978747554732","-0.002768433711874324","15.716951287410605","15.722150832446285"
"2012-01-01","15.716576347912300","15.71951520629559","-0.002938630062680131","-0.005549982024755838","-0.00032727810060442395","15.716903854333514","15.722126558257665","-0.005549982024755838","-0.00032727810060442395","15.716903854333514","15.722126558257665"
"2012-04-01","15.723722400131900","15.721248640851597","0.0024738170341446716","-0.00014741404401224503","0.005095048112301588","15.71862740977344","15.723869871929754","-0.00014741404401224503","0.005095048112301588","15.71862740977344","15.723869871929754"
"2012-07-01","15.727128537190600","15.723357939023781","0.003771043520163177","0.0009704019510764464","0.006571685089249907","15.720557297454695","15.726158580592868","0.0009704019510764464","0.006571685089249907","15.720557297454695","15.726158580592868"
"2012-10-01","15.729196172010400","15.725386730574002","0.0038098178879133375","0.0010182523057676663","0.006601383470059009","15.722595164991857","15.728178296156146","0.0010182523057676663","0.006601383470059009","15.722595164991857","15.728178296156146"
"2013-01-01","15.734346632426800","15.728136433268455","0.006209956502053248","0.00344101528059612","0.008978897723510376","15.725367492046997","15.730905374489913","0.00344101528059612","0.008978897723510376","15.725367492046997","15.730905374489913"
"2013-04-01","15.736106415512600","15.730735914758776","0.005370957799817898","0.0024015867139300217","0.008340328885705774","15.727766543672889","15.733705285844664","0.0024015867139300217","0.008340328885705774","15.727766543672889","15.733705285844664"
"2013-07-01","15.737131527324900","15.733152801902152","0.003978316872261375","0.0010081891135708468","0.006948444630951903","15.730182674143462","15.736122929660842","0.0010081891135708468","0.006948444630951903","15.730182674143462","15.736122929660842"
"2013-10-01","15.740638239837100","15.735969800887394","0.004667978348445421","0.001617209443452082","0.007718747253438759","15.732919031982401","15.739020569792388","0.001617209443452082","0.007718747253438759","15.732919031982401","15.739020569792388"
"2014-01-01","15.744713922652600","15.739145670663564","0.005568112600595782","0.002285911805625537","0.008850313395566028","15.735863469868594","15.742427871458535","0.002285911805625537","0.008850313395566028","15.735863469868594","15.742427871458535"
"2014-04-01","15.749062370675500","15.74252767276484","0.006534865382132011","0.0031347689144653615","0.009934961849798661","15.739127576297173","15.745927769232507","0.0031347689144653615","0.009934961849798661","15.739127576297173","15.745927769232507"
"2014-07-01","15.751518123597900","15.745670203579799","0.0058480459319207026","0.0023746465942512253","0.00932144526959018","15.742196804242129","15.749143602917469","0.0023746465942512253","0.00932144526959018","15.742196804242129","15.749143602917469"
"2014-10-01","15.755262354662700","15.748967490295053","0.0062948845828763485","0.0026529294954231505","0.009936839670329546","15.7453255352076","15.752609445382506","0.0026529294954231505","0.009936839670329546","15.7453255352076","15.752609445382506"
"2015-01-01","15.758992618740500","15.75228951979289","0.006702675336502968","0.0030604705495879264","0.01034488012341801","15.748647315005975","15.755931724579806","0.0030604705495879264","0.01034488012341801","15.748647315005975","15.755931724579806"
"2015-04-01","15.762709019645500","15.755786729442121","0.006921934498308304","0.0031503706868032345","0.010693498309813372","15.752015165630617","15.759558293253626","0.0031503706868032345","0.010693498309813372","15.752015165630617","15.759558293253626"
"2015-07-01","15.76598513131060","15.759213808272625","0.006771680618977087","0.003215237104146196","0.010328124133807978","15.755657364757793","15.762770251787456","0.003215237104146196","0.010328124133807978","15.755657364757793","15.762770251787456"
"2015-10-01","15.771091508001700","15.762977460117503","0.008114001064138692","0.004441044083570829","0.011786958044706555","15.759304503136935","15.76665041709807","0.004441044083570829","0.011786958044706555","15.759304503136935","15.76665041709807"
"2016-01-01","15.776453432984900","15.767058571458477","0.009394446729998588","0.006418667926314714","0.012370225533682463","15.764082792654794","15.770034350262161","0.006418667926314714","0.012370225533682463","15.764082792654794","15.770034350262161"
"2016-04-01","15.780946545312900","15.771156792548963","0.009789939018420015","0.0069805628297364255","0.012599315207103605","15.76834741636028","15.773966168737646","0.0069805628297364255","0.012599315207103605","15.76834741636028","15.773966168737646"
"2016-07-01","15.784861525990200","15.77518563600735","0.00967592862887967","0.006958757243246683","0.012393100014512656","15.772468464621717","15.777902807392984","0.006958757243246683","0.012393100014512656","15.772468464621717","15.777902807392984"
"2016-10-01","15.78820506766110","15.77906426866002","0.009140878129530114","0.006526517556899005","0.011755238702161223","15.77644990808739","15.781678629232651","0.006526517556899005","0.011755238702161223","15.77644990808739","15.781678629232651"
"2017-01-01","15.791121524141900","15.782733494075252","0.008387988773869572","0.005751555196543444","0.0110244223511957","15.780097060497926","15.785369927652578","0.005751555196543444","0.0110244223511957","15.780097060497926","15.785369927652578"
"2017-04-01","15.796515337170200","15.786899104936115","0.009616359846600581","0.007071119944151993","0.012161599749049169","15.784353865033667","15.789444344838563","0.007071119944151993","0.012161599749049169","15.784353865033667","15.789444344838563"
"2017-07-01","15.798857412194100","15.790645709162305","0.008211979741502952","0.00562775306673198","0.010796206416273924","15.788061482487535","15.793229935837076","0.00562775306673198","0.010796206416273924","15.788061482487535","15.793229935837076"
"2017-10-01","15.801468550533700","15.794151042378068","0.007317806804061039","0.004813692358592585","0.009821921249529492","15.7916469279326","15.796655156823537","0.004813692358592585","0.009821921249529492","15.7916469279326","15.796655156823537"
"2018-01-01","15.80557756896870","15.797779856638828","0.007797421498378688","0.0053159415621775955","0.01027890143457978","15.795298376702627","15.800261336575028","0.0053159415621775955","0.01027890143457978","15.795298376702627","15.800261336575028"
"2018-04-01","15.810078073256100","15.80167893186139","0.0083987353749371","0.005885342426190805","0.010912128323683394","15.799165538912645","15.804192324810137","0.005885342426190805","0.010912128323683394","15.799165538912645","15.804192324810137"
"2018-07-01","15.814829305430400","15.805837641079744","0.008991231600920335","0.006469151005959146","0.011513312195881524","15.803315560484783","15.808359721674705","0.006469151005959146","0.011513312195881524","15.803315560484783","15.808359721674705"
"2018-10-01","15.817399123348900","15.809669812982484","0.007729211980894187","0.005393199915744816","0.010065224046043557","15.807333800917336","15.812005825047633","0.005393199915744816","0.010065224046043557","15.807333800917336","15.812005825047633"
"2019-01-01","15.821039646836800","15.813523448007532","0.007515751821570315","0.005357793600397467","0.009673710042743162","15.81136548978636","15.815681406228704","0.005357793600397467","0.009673710042743162","15.81136548978636","15.815681406228704"
"2019-04-01","15.826408769955200","15.81782816141678","0.008580224813688695","0.006917395639216139","0.010243053988161253","15.816165332242308","15.819490990591254","0.006917395639216139","0.010243053988161253","15.816165332242308","15.819490990591254"
"2019-07-01","15.828815502262600","15.821875013481192","0.006940446723887082","0.005237415637451888","0.008643477810322275","15.820171982394756","15.823578044567627","0.005237415637451888","0.008643477810322275","15.820171982394756","15.823578044567627"
"2019-10-01","15.831616055241500","15.82584723479184","0.005769166880522541","0.003994378965966492","0.00754395479507859","15.824072446877285","15.827622022706397","0.003994378965966492","0.00754395479507859","15.824072446877285","15.827622022706397"
"2020-01-01","15.836133720588600","15.830087959618583","0.006045997290597607","0.004271339205267569","0.007820655375927644","15.828313301533253","15.831862617703912","0.004271339205267569","0.007820655375927644","15.828313301533253","15.831862617703912"
"2020-04-01","15.84115884084270","15.834703018729858","0.006455848152466368","0.0047371619286753815","0.008174534376257354","15.832984332506067","15.836421704953649","0.004688141076522957","0.008223555228409778","15.832935311653914","15.836470725805802"
"2020-07-01","15.828147546327200","15.835179352399427","-0.007031464215833457","-0.013344111167187478","-0.0007188172644794375","15.828866705448073","15.841491999350781","-0.010771745372505685","-0.00329118305916123","15.831439071242755","15.838919633556099"
"2020-10-01","15.834275976501500","15.837454696409958","-0.0031784970691374572","-0.009561789233697542","0.0032047950954226267","15.831071404245398","15.843837988574519","-0.0069435837250201495","0.0005865895867452355","15.833689609754076","15.84121978306584"
"2021-01-01","15.8433987714507","15.841498237107443","0.00190081074412018","-0.0044436178226294355","0.008245239310869795","15.835153808540692","15.847842665674193","-0.0019233247095405712","0.005724946197780931","15.837674101653782","15.845322372561103"
"2021-04-01","15.856214389825900","15.847836595773085","0.00837792754234402","0.0018534294889101105","0.01490242559577793","15.841312097719651","15.854361093826519","0.004111765548700312","0.01264408953598773","15.843570433779442","15.852102757766728"
"2021-07-01","15.872326050240300","15.85622621613448","0.016099681082315583","0.00876751050194238","0.023431851662688786","15.848894045554108","15.863558386714853","0.011744996381866251","0.020454365782764914","15.851871531434032","15.860580900834929"
"2021-10-01","15.886922952135800","15.865692853369989","0.021229982933722535","0.013866142229784703","0.028593823637660366","15.85832901266605","15.873056694073927","0.017030578621080865","0.025429387246364205","15.861493449057347","15.869892257682631"
"2022-01-01","15.90267519958360","15.876285352231337","0.02639027643077271","0.019001392375393986","0.033779160486151434","15.868896468175958","15.883674236286716","0.022137604413726475","0.030642948447818945","15.872032680214291","15.880538024248382"
"2022-04-01","15.914389954536600","15.887242794890518","0.027146815400009017","0.019696107389253335","0.0345975234107647","15.879792086879762","15.894693502901275","0.022883899895504232","0.0314097309045138","15.882979879386014","15.891505710395023"
"2022-07-01","15.919647639059500","15.89741008557124","0.022237131225635955","0.014797062112981544","0.029677200338290365","15.889970016458586","15.904850154683894","0.018215733221272467","0.026258529229999442","15.893388687566876","15.901431483575603"
"2022-10-01","15.926453673676","15.907216759133515","0.01923683125955047","0.011778110763504868","0.026695551755596073","15.89975803863747","15.91467547962956","0.015084848772296915","0.023388813746804026","15.903064776646263","15.911368741620768"
"2023-01-01","15.932973054914100","15.916618064575317","0.01635484344470167","0.008911000755387012","0.023798686134016325","15.909174221886003","15.924061907264631","0.012154197185679411","0.020555489703723926","15.912417418316295","15.92081871083434"
"2023-04-01","15.937535422115200","15.925401503084625","0.01213378286508124","0.004358074435409356","0.019909491294753126","15.917625794654954","15.933177211514296","0.007996766082195456","0.016270799647967023","15.92126448630174","15.929538519867512"
"2023-07-01","15.942196307533900","15.933402500836486","0.008793391497498098","0.0002396319407841404","0.017347151054212057","15.924848741279773","15.9419562603932","0.004817600612016117","0.012769182382980079","15.929426709951004","15.937378291721968"